"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"allqc_residual_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.00249118322585064,0.0108137112986197,"full124_approach","full124_study","confounded_proxy_minus_study",-0.00832252807276906,FALSE,FALSE
"allqc_residual_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",-0.0521149838222884,0.0608807096572773,"full124_approach","full124_study","confounded_proxy_minus_study",-0.112995693479566,FALSE,FALSE
"allqc_residual_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.0261543908868324,0.131960215444627,"full124_approach","full124_study","confounded_proxy_minus_study",-0.105805824557795,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.109574624197986,0.0759163816077085,"full124_approach","full124_study","confounded_proxy_minus_study",0.0336582425902775,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.107244795761477,0.206863076427505,"full124_approach","full124_study","confounded_proxy_minus_study",-0.099618280666028,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","adjusted_rand_index",0.143666526115189,0.0773949819356245,"full124_approach","full124_study","confounded_proxy_minus_study",0.0662715441795645,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.104028195086249,0.166028954830767,"full124_approach","full124_study","confounded_proxy_minus_study",-0.062000759744518,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.0547854061293272,0.123569437014346,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0687840308850188,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.0695520483117767,0.238728980907829,"full124_approach","full124_study","confounded_proxy_minus_study",-0.169176932596052,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",-0.0281007242501739,0.0031916976154538,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0312924218656277,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.00543199080215378,0.0238448352438736,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0184128444417198,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.0417998850207866,0.145932251172501,"full124_approach","full124_study","confounded_proxy_minus_study",-0.104132366151714,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.0656860488065701,0.253745921274996,"full124_approach","full124_study","confounded_proxy_minus_study",-0.188059872468426,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",-0.0564445931509196,0.0627432368823666,"full124_approach","full124_study","confounded_proxy_minus_study",-0.119187830033286,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.0237451326036112,0.140591293173062,"full124_approach","full124_study","confounded_proxy_minus_study",-0.116846160569451,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","adjusted_rand_index",-0.0578946058973475,0.0602195175557168,"full124_approach","full124_study","confounded_proxy_minus_study",-0.118114123453064,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.022800244146702,0.140413256058742,"full124_approach","full124_study","confounded_proxy_minus_study",-0.11761301191204,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","adjusted_rand_index",-0.05632766415809,0.0599266009628595,"full124_approach","full124_study","confounded_proxy_minus_study",-0.116254265120949,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.0236767240645105,0.138321995943541,"full124_approach","full124_study","confounded_proxy_minus_study",-0.11464527187903,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",-0.0385641019519143,0.00709374886690932,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0456578508188236,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0092663014906264,0.0381940509388698,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0289277494482434,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",-0.0557206434005706,0.0630932724248119,"full124_approach","full124_study","confounded_proxy_minus_study",-0.118813915825383,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.0241747128774106,0.140310677610376,"full124_approach","full124_study","confounded_proxy_minus_study",-0.116135964732965,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.054124298592024,0.0627215127296199,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0085972141375959,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.0503792357624231,0.179120052603235,"full124_approach","full124_study","confounded_proxy_minus_study",-0.128740816840812,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","adjusted_rand_index",0.0492462567928747,0.0753913131610832,"full124_approach","full124_study","confounded_proxy_minus_study",-0.0261450563682085,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.0508617668577664,0.182692281476933,"full124_approach","full124_study","confounded_proxy_minus_study",-0.131830514619167,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.0882450951596019,0.0728829697499244,"full124_approach","full124_study","confounded_proxy_minus_study",0.0153621254096775,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.0748014871634291,0.189624934510895,"full124_approach","full124_study","confounded_proxy_minus_study",-0.114823447347466,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.172018556617015,0.00235659354262439,"full124_approach","full124_study","confounded_proxy_minus_study",0.169661963074391,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.105881005442799,0.0177435764391493,"full124_approach","full124_study","confounded_proxy_minus_study",0.0881374290036497,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.014802347619028,0.119982932879832,"full124_approach","full124_study","confounded_proxy_minus_study",-0.105180585260804,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.0529701580440456,0.237305064260409,"full124_approach","full124_study","confounded_proxy_minus_study",-0.184334906216363,FALSE,FALSE
