"contract_id","group_id","fold_id","held_out_study","seed","method_id","query_sample_id","query_tissue","training_samples","first_same_tissue_sample_id","first_same_tissue_rank","reciprocal_rank","nearest_sample_id","nearest_tissue","one_nn_correct","endpoint_status","labels_opened_after_prediction_lock","upstream_refit","reranked_after_label_open","method_selection_executed","outcomes_computed"
"mv06h_query_method_outcome_v1","mv06f_group_v1:2519b46581f7f2c91691fbe8e7b5d3dee98d00bdf38dace46a96d025dd694b26","large_loso_v1:SRA645804","SRA645804",20260805,"cell_H0","SRA645804_SRS2823412","testis",80,"SRA667709_SRS3065428",2,0.5,"SRA779509_SRS3805262","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2519b46581f7f2c91691fbe8e7b5d3dee98d00bdf38dace46a96d025dd694b26","large_loso_v1:SRA645804","SRA645804",20260805,"cell_H0","SRA645804_SRS3572594","testis",80,"SRA667709_SRS3065429",1,1,"SRA667709_SRS3065429","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fc5d677c53b007825795a532217a7a0b304d1ba194ed55ac2b9453bb46528caf","large_loso_v1:SRA667709","SRA667709",20260805,"cell_H0","SRA667709_SRS3065426","testis",84,"SRA645804_SRS2823406",6,0.166666666666667,"SRA779509_SRS3805257","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fc5d677c53b007825795a532217a7a0b304d1ba194ed55ac2b9453bb46528caf","large_loso_v1:SRA667709","SRA667709",20260805,"cell_H0","SRA667709_SRS3065427","testis",84,"SRA645804_SRS2823409",7,0.142857142857143,"SRA779509_SRS3805257","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fc5d677c53b007825795a532217a7a0b304d1ba194ed55ac2b9453bb46528caf","large_loso_v1:SRA667709","SRA667709",20260805,"cell_H0","SRA667709_SRS3065428","testis",84,"SRA645804_SRS2823409",3,0.333333333333333,"SRA779509_SRS3805262","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fc5d677c53b007825795a532217a7a0b304d1ba194ed55ac2b9453bb46528caf","large_loso_v1:SRA667709","SRA667709",20260805,"cell_H0","SRA667709_SRS3065429","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fc5d677c53b007825795a532217a7a0b304d1ba194ed55ac2b9453bb46528caf","large_loso_v1:SRA667709","SRA667709",20260805,"cell_H0","SRA667709_SRS3065430","testis",84,"SRA826293_SRS4181124",4,0.25,"SRA779509_SRS3805246","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fc5d677c53b007825795a532217a7a0b304d1ba194ed55ac2b9453bb46528caf","large_loso_v1:SRA667709","SRA667709",20260805,"cell_H0","SRA667709_SRS3065431","testis",84,"SRA645804_SRS2823406",7,0.142857142857143,"SRA779509_SRS3805257","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:e1a65ad83356a04ea2dd1bff442eff5fc682ce4897045040aac220e3ec0dcbe0","large_loso_v1:SRA784242","SRA784242",20260805,"cell_H0","SRA784242_SRS3822680","testis",86,"SRA826293_SRS4181124",11,0.0909090909090909,"SRA779509_SRS3805253","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:e1a65ad83356a04ea2dd1bff442eff5fc682ce4897045040aac220e3ec0dcbe0","large_loso_v1:SRA784242","SRA784242",20260805,"cell_H0","SRA784242_SRS3822682","testis",86,"SRA826293_SRS4181124",3,0.333333333333333,"SRA713577_SRS3363004","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:e1a65ad83356a04ea2dd1bff442eff5fc682ce4897045040aac220e3ec0dcbe0","large_loso_v1:SRA784242","SRA784242",20260805,"cell_H0","SRA784242_SRS3822683","testis",86,"SRA826293_SRS4181123",5,0.2,"SRA713577_SRS3363004","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:e1a65ad83356a04ea2dd1bff442eff5fc682ce4897045040aac220e3ec0dcbe0","large_loso_v1:SRA784242","SRA784242",20260805,"cell_H0","SRA784242_SRS3822686","testis",86,"SRA826293_SRS4181126",2,0.5,"SRA749327_SRS3693910","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181123","testis",82,"SRA784242_SRS3822682",12,0.0833333333333333,"SRA779509_SRS3805249","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181124","testis",82,"SRA784242_SRS3822682",1,1,"SRA784242_SRS3822682","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181125","testis",82,"SRA784242_SRS3822686",17,0.0588235294117647,"SRA628554_SRS2664364","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181126","testis",82,"SRA784242_SRS3822686",7,0.142857142857143,"SRA749327_SRS3693910","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181127","testis",82,"SRA645804_SRS2823404",1,1,"SRA645804_SRS2823404","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181128","testis",82,"SRA645804_SRS2823405",4,0.25,"SRA703206_SRS3296612","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181129","testis",82,"SRA645804_SRS2823405",3,0.333333333333333,"SRA779509_SRS3805245","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6a6c02b897dc8af3a16c5599cb993b923d68d2c2bf3e7784cb65c01aaea7bf78","large_loso_v1:SRA826293","SRA826293",20260805,"cell_H0","SRA826293_SRS4181130","testis",82,"SRA645804_SRS2823405",1,1,"SRA645804_SRS2823405","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:7dbadc56fbd61636fcb998ad170213953cc29b6852148b25b739630b0a399b4e","large_loso_v1:SRA621638","SRA621638",20260806,"cell_H0","SRA621638_SRS2610283","bone marrow",88,"SRA779509_SRS3805245",4,0.25,"SRA784242_SRS3822680","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:7dbadc56fbd61636fcb998ad170213953cc29b6852148b25b739630b0a399b4e","large_loso_v1:SRA621638","SRA621638",20260806,"cell_H0","SRA621638_SRS2610285","bone marrow",88,"SRA779509_SRS3805259",1,1,"SRA779509_SRS3805259","bone marrow",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:72b53f6e0ccff94d9f8001599e1f0b63e3899733f72abd2a0ae993a4aa728f92","large_loso_v1:SRA740174","SRA740174",20260806,"cell_H0","SRA740174_SRS3548780","bone marrow",86,"SRA779509_SRS3805268",11,0.0909090909090909,"SRA728025_SRS3454430","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:72b53f6e0ccff94d9f8001599e1f0b63e3899733f72abd2a0ae993a4aa728f92","large_loso_v1:SRA740174","SRA740174",20260806,"cell_H0","SRA740174_SRS3548781","bone marrow",86,"SRA779509_SRS3805268",3,0.333333333333333,"SRA728025_SRS3454427","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:72b53f6e0ccff94d9f8001599e1f0b63e3899733f72abd2a0ae993a4aa728f92","large_loso_v1:SRA740174","SRA740174",20260806,"cell_H0","SRA740174_SRS3548782","bone marrow",86,"SRA779509_SRS3805245",9,0.111111111111111,"SRA645804_SRS2823404","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:72b53f6e0ccff94d9f8001599e1f0b63e3899733f72abd2a0ae993a4aa728f92","large_loso_v1:SRA740174","SRA740174",20260806,"cell_H0","SRA740174_SRS3548783","bone marrow",86,"SRA779509_SRS3805268",11,0.0909090909090909,"SRA760933_SRS3693061","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805245","bone marrow",65,"SRA621638_SRS2610283",2,0.5,"SRA826293_SRS4181129","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805246","bone marrow",65,"SRA621638_SRS2610285",22,0.0454545454545455,"SRA826293_SRS4181123","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805247","bone marrow",65,"SRA621638_SRS2610285",25,0.04,"SRA550660_SRS2089637","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805248","bone marrow",65,"SRA621638_SRS2610285",26,0.0384615384615385,"SRA550660_SRS2089637","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805249","bone marrow",65,"SRA621638_SRS2610285",25,0.04,"SRA826293_SRS4181123","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805250","bone marrow",65,"SRA621638_SRS2610285",25,0.04,"SRA826293_SRS4181123","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805251","bone marrow",65,"SRA740174_SRS3548782",6,0.166666666666667,"SRA645804_SRS2823406","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805252","bone marrow",65,"SRA621638_SRS2610283",15,0.0666666666666667,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805253","bone marrow",65,"SRA621638_SRS2610283",6,0.166666666666667,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805254","bone marrow",65,"SRA621638_SRS2610283",8,0.125,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805255","bone marrow",65,"SRA621638_SRS2610285",3,0.333333333333333,"SRA784242_SRS3822683","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805256","bone marrow",65,"SRA621638_SRS2610283",1,1,"SRA621638_SRS2610283","bone marrow",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805257","bone marrow",65,"SRA621638_SRS2610283",2,0.5,"SRA703206_SRS3296611","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805258","bone marrow",65,"SRA621638_SRS2610285",13,0.0769230769230769,"SRA784242_SRS3822683","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805259","bone marrow",65,"SRA621638_SRS2610285",8,0.125,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805260","bone marrow",65,"SRA621638_SRS2610285",24,0.0416666666666667,"SRA716608_SRS3391633","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805261","bone marrow",65,"SRA621638_SRS2610283",20,0.05,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805262","bone marrow",65,"SRA740174_SRS3548782",10,0.1,"SRA667709_SRS3065428","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805263","bone marrow",65,"SRA621638_SRS2610283",23,0.0434782608695652,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805264","bone marrow",65,"SRA621638_SRS2610285",16,0.0625,"SRA826293_SRS4181123","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805265","bone marrow",65,"SRA621638_SRS2610285",17,0.0588235294117647,"SRA826293_SRS4181123","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805266","bone marrow",65,"SRA621638_SRS2610283",3,0.333333333333333,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805267","bone marrow",65,"SRA621638_SRS2610285",26,0.0384615384615385,"SRA716608_SRS3391633","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805268","bone marrow",65,"SRA740174_SRS3548780",10,0.1,"SRA826293_SRS4181128","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:dd313858dc9ffd6ea3fc525acd499918846e034806bcae3cf04bca1a95132065","large_loso_v1:SRA779509","SRA779509",20260806,"cell_H0","SRA779509_SRS3805269","bone marrow",65,"SRA621638_SRS2610283",12,0.0833333333333333,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:628f707eace53f1d02d05a05644916cc933549085f579059062942a87fcd9eca","large_loso_v1:SRA703206","SRA703206",20260806,"cell_H0","SRA703206_SRS3296611","colon",86,"SRA728025_SRS3454422",41,0.024390243902439,"SRA826293_SRS4181129","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:628f707eace53f1d02d05a05644916cc933549085f579059062942a87fcd9eca","large_loso_v1:SRA703206","SRA703206",20260806,"cell_H0","SRA703206_SRS3296612","colon",86,"SRA728025_SRS3454422",11,0.0909090909090909,"SRA740174_SRS3548782","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:628f707eace53f1d02d05a05644916cc933549085f579059062942a87fcd9eca","large_loso_v1:SRA703206","SRA703206",20260806,"cell_H0","SRA703206_SRS3296613","colon",86,"SRA728025_SRS3454426",1,1,"SRA728025_SRS3454426","colon",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:628f707eace53f1d02d05a05644916cc933549085f579059062942a87fcd9eca","large_loso_v1:SRA703206","SRA703206",20260806,"cell_H0","SRA703206_SRS3296614","colon",86,"SRA728025_SRS3454428",1,1,"SRA728025_SRS3454428","colon",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454421","colon",81,"SRA703206_SRS3296612",10,0.1,"SRA740174_SRS3548780","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454422","colon",81,"SRA703206_SRS3296612",1,1,"SRA703206_SRS3296612","colon",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454423","colon",81,"SRA703206_SRS3296612",5,0.2,"SRA740174_SRS3548782","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454424","colon",81,"SRA703206_SRS3296614",2,0.5,"SRA716608_SRS3391632","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454425","colon",81,"SRA703206_SRS3296612",6,0.166666666666667,"SRA760933_SRS3693061","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454426","colon",81,"SRA703206_SRS3296612",6,0.166666666666667,"SRA740174_SRS3548783","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454427","colon",81,"SRA703206_SRS3296612",4,0.25,"SRA826293_SRS4181127","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454428","colon",81,"SRA703206_SRS3296614",11,0.0909090909090909,"SRA740174_SRS3548783","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:19131b37e2c9b21894c06d7dc933e65aabe3b75b6453cf2e3b9dee1c9a75c621","large_loso_v1:SRA728025","SRA728025",20260806,"cell_H0","SRA728025_SRS3454430","colon",81,"SRA703206_SRS3296612",4,0.25,"SRA826293_SRS4181130","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:8b800627d811646f9472d9260770ed37b83dc236ffed9e1813ac7260311bd47f","large_loso_v1:SRA716608","SRA716608",20260806,"cell_H0","SRA716608_SRS3391629","liver",85,"SRA760933_SRS3693061",65,0.0153846153846154,"SRA826293_SRS4181124","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:8b800627d811646f9472d9260770ed37b83dc236ffed9e1813ac7260311bd47f","large_loso_v1:SRA716608","SRA716608",20260806,"cell_H0","SRA716608_SRS3391630","liver",85,"SRA760933_SRS3693061",56,0.0178571428571429,"SRA779509_SRS3805256","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:8b800627d811646f9472d9260770ed37b83dc236ffed9e1813ac7260311bd47f","large_loso_v1:SRA716608","SRA716608",20260806,"cell_H0","SRA716608_SRS3391631","liver",85,"SRA760933_SRS3693061",69,0.0144927536231884,"SRA779509_SRS3805267","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:8b800627d811646f9472d9260770ed37b83dc236ffed9e1813ac7260311bd47f","large_loso_v1:SRA716608","SRA716608",20260806,"cell_H0","SRA716608_SRS3391632","liver",85,"SRA760933_SRS3693061",15,0.0666666666666667,"SRA703206_SRS3296614","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:8b800627d811646f9472d9260770ed37b83dc236ffed9e1813ac7260311bd47f","large_loso_v1:SRA716608","SRA716608",20260806,"cell_H0","SRA716608_SRS3391633","liver",85,"SRA760933_SRS3693061",68,0.0147058823529412,"SRA749327_SRS3693910","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
