"contract_id","stratum_id","first_sample_id","second_sample_id","cell_H0","cell_H1","gene_H0","gene_H1","cell_composite","gene_composite","equal_weight_fusion","cell_H0_contribution","cell_H1_contribution","gene_H0_contribution","gene_H1_contribution"
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA728025_SRS3454425","SRA742961_SRS3565197",1.94583775729268,1.51886407804522,0.555753364329804,0.561014954986149,1.73235091766895,0.558384159657976,1.14536753866346,0.48645943932317,0.379716019511304,0.138938341082451,0.140253738746537
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA728025_SRS3454425","SRA742961_SRS3565203",1.77315660680148,1.58184989171729,0.584639339289504,1.30143393655663,1.67750324925938,0.943036637923065,1.31026994359122,0.443289151700369,0.395462472929322,0.146159834822376,0.325358484139157
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA728025_SRS3454425","SRA749327_SRS3693910",2.05984925582616,1.38529443501039,0.275920225878813,0.373349381894948,1.72257184541827,0.324634803886881,1.02360332465258,0.514962313956539,0.346323608752598,0.0689800564697033,0.093337345473737
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA728025_SRS3454425","SRA779509_SRS3805254",1.86624980391329,1.35764961319548,0.48534524316887,0.593136781345315,1.61194970855439,0.539241012257093,1.07559536040574,0.466562450978322,0.339412403298871,0.121336310792217,0.148284195336329
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA728025_SRS3454425","SRA850958_SRS4386111",1.93406910329709,1.33805921137399,1.07434377824887,0.597006756844124,1.63606415733554,0.835675267546495,1.23586971244102,0.483517275824273,0.334514802843497,0.268585944562217,0.149251689211031
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA742961_SRS3565197","SRA742961_SRS3565203",0.472079118073783,1.10138293306257,0.953546341722476,1.0554464772452,0.786731025568176,1.00449640948384,0.895613717526008,0.118019779518446,0.275345733265642,0.238386585430619,0.263861619311301
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA742961_SRS3565197","SRA749327_SRS3693910",0.459204325382694,1.13256976895101,0.434886699216139,0.349530841018195,0.795887047166853,0.392208770117167,0.59404790864201,0.114801081345673,0.283142442237753,0.108721674804035,0.0873827102545489
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA742961_SRS3565197","SRA779509_SRS3805254",0.916714253646381,1,0.632799888426202,0.595115802779719,0.95835712682319,0.61395784560296,0.786157486213075,0.229178563411595,0.25,0.15819997210655,0.14877895069493
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA742961_SRS3565197","SRA850958_SRS4386111",0.312795929730108,0.974280606254136,0.802818023997075,0.3694210338234,0.643538267992122,0.586119528910237,0.61482889845118,0.078198982432527,0.243570151563534,0.200704505999269,0.0923552584558499
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA742961_SRS3565203","SRA749327_SRS3693910",0.839836520283794,1.23870153986291,0.783138674771586,1.21935208034911,1.03926903007335,1.00124537756035,1.02025720381685,0.209959130070948,0.309675384965728,0.195784668692897,0.304838020087277
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA742961_SRS3565203","SRA779509_SRS3805254",1.04941045976913,1.20588364624996,0.951285741501874,1.41341780334354,1.12764705300955,1.18235177242271,1.15499941271613,0.262352614942282,0.301470911562491,0.237821435375468,0.353354450835885
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA742961_SRS3565203","SRA850958_SRS4386111",0.629402394073298,1.20489274873641,1.28223324831803,0.847244809813285,0.917147571404853,1.06473902906566,0.990943300235255,0.157350598518325,0.301223187184102,0.320558312079507,0.211811202453321
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA749327_SRS3693910","SRA779509_SRS3805254",0.905904193334386,0.475974940765422,0.47695200924298,0.362721618530694,0.690939567049904,0.419836813886837,0.55538819046837,0.226476048333597,0.118993735191355,0.119238002310745,0.0906804046326734
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA749327_SRS3693910","SRA850958_SRS4386111",0.354152333545835,0.550312714527666,1.00579852091021,0.521494164479133,0.452232524036751,0.763646342694674,0.607939433365712,0.0885380833864588,0.137578178631917,0.251449630227554,0.130373541119783
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA779509_SRS3805254","SRA850958_SRS4386111",0.784792963119897,0.501809108499043,1.31753436057228,0.808138760841029,0.64330103580947,1.06283656070665,0.853068798258062,0.196198240779974,0.125452277124761,0.32938359014307,0.202034690210257
