"ph_order","view_order","dataset_scope","unit_id","seed","panel_id","representation_id","view_id","selected_cells","pca_components","point_metric","outcome_label_state","biological_outcomes_computed","homology_dimension"
1003,502,"internal124","SRA826293_SRS4181126",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1004,502,"internal124","SRA826293_SRS4181126",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1005,503,"internal124","SRA826293_SRS4181127",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1006,503,"internal124","SRA826293_SRS4181127",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1007,504,"internal124","SRA826293_SRS4181128",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1008,504,"internal124","SRA826293_SRS4181128",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1009,505,"internal124","SRA826293_SRS4181129",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1010,505,"internal124","SRA826293_SRS4181129",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1011,506,"internal124","SRA826293_SRS4181130",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1012,506,"internal124","SRA826293_SRS4181130",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1013,507,"internal124","SRA850958_SRS4386101",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1014,507,"internal124","SRA850958_SRS4386101",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1015,508,"internal124","SRA850958_SRS4386109",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1016,508,"internal124","SRA850958_SRS4386109",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1017,509,"internal124","SRA850958_SRS4386110",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1018,509,"internal124","SRA850958_SRS4386110",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1019,510,"internal124","SRA850958_SRS4386111",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1020,510,"internal124","SRA850958_SRS4386111",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1021,511,"internal124","SRA850958_SRS4386112",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1022,511,"internal124","SRA850958_SRS4386112",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1023,512,"internal124","SRA850958_SRS4386113",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1024,512,"internal124","SRA850958_SRS4386113",20260808,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1025,513,"internal124","SRA550660_SRS2089635",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1026,513,"internal124","SRA550660_SRS2089635",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1027,514,"internal124","SRA550660_SRS2089636",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1028,514,"internal124","SRA550660_SRS2089636",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1029,515,"internal124","SRA550660_SRS2089637",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1030,515,"internal124","SRA550660_SRS2089637",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1031,516,"internal124","SRA550660_SRS2089638",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1032,516,"internal124","SRA550660_SRS2089638",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1033,517,"internal124","SRA550660_SRS2089639",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1034,517,"internal124","SRA550660_SRS2089639",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1035,518,"internal124","SRA621638_SRS2610283",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1036,518,"internal124","SRA621638_SRS2610283",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1037,519,"internal124","SRA621638_SRS2610285",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1038,519,"internal124","SRA621638_SRS2610285",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1039,520,"internal124","SRA628554_SRS2664364",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1040,520,"internal124","SRA628554_SRS2664364",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1041,521,"internal124","SRA628554_SRS2664365",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1042,521,"internal124","SRA628554_SRS2664365",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1043,522,"internal124","SRA645804_SRS2823404",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1044,522,"internal124","SRA645804_SRS2823404",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1045,523,"internal124","SRA645804_SRS2823405",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1046,523,"internal124","SRA645804_SRS2823405",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1047,524,"internal124","SRA645804_SRS2823406",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1048,524,"internal124","SRA645804_SRS2823406",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1049,525,"internal124","SRA645804_SRS2823407",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1050,525,"internal124","SRA645804_SRS2823407",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1051,526,"internal124","SRA645804_SRS2823408",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1052,526,"internal124","SRA645804_SRS2823408",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1053,527,"internal124","SRA645804_SRS2823409",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1054,527,"internal124","SRA645804_SRS2823409",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1055,528,"internal124","SRA645804_SRS2823410",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1056,528,"internal124","SRA645804_SRS2823410",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1057,529,"internal124","SRA645804_SRS2823411",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1058,529,"internal124","SRA645804_SRS2823411",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1059,530,"internal124","SRA645804_SRS2823412",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1060,530,"internal124","SRA645804_SRS2823412",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1061,531,"internal124","SRA645804_SRS3572594",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1062,531,"internal124","SRA645804_SRS3572594",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1063,532,"internal124","SRA667709_SRS3065426",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1064,532,"internal124","SRA667709_SRS3065426",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1065,533,"internal124","SRA667709_SRS3065427",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1066,533,"internal124","SRA667709_SRS3065427",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1067,534,"internal124","SRA667709_SRS3065428",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1068,534,"internal124","SRA667709_SRS3065428",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1069,535,"internal124","SRA667709_SRS3065429",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1070,535,"internal124","SRA667709_SRS3065429",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1071,536,"internal124","SRA667709_SRS3065430",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1072,536,"internal124","SRA667709_SRS3065430",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1073,537,"internal124","SRA667709_SRS3065431",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1074,537,"internal124","SRA667709_SRS3065431",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1075,538,"internal124","SRA701877_SRS3279684",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1076,538,"internal124","SRA701877_SRS3279684",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1077,539,"internal124","SRA701877_SRS3279685",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1078,539,"internal124","SRA701877_SRS3279685",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1079,540,"internal124","SRA701877_SRS3279686",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1080,540,"internal124","SRA701877_SRS3279686",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1081,541,"internal124","SRA701877_SRS3279687",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1082,541,"internal124","SRA701877_SRS3279687",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1083,542,"internal124","SRA701877_SRS3279688",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1084,542,"internal124","SRA701877_SRS3279688",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1085,543,"internal124","SRA701877_SRS3279689",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1086,543,"internal124","SRA701877_SRS3279689",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1087,544,"internal124","SRA701877_SRS3279690",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1088,544,"internal124","SRA701877_SRS3279690",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1089,545,"internal124","SRA701877_SRS3279691",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1090,545,"internal124","SRA701877_SRS3279691",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1091,546,"internal124","SRA701877_SRS3279692",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1092,546,"internal124","SRA701877_SRS3279692",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1093,547,"internal124","SRA701877_SRS3279693",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1094,547,"internal124","SRA701877_SRS3279693",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1095,548,"internal124","SRA701877_SRS3279694",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1096,548,"internal124","SRA701877_SRS3279694",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1097,549,"internal124","SRA701877_SRS3279695",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1098,549,"internal124","SRA701877_SRS3279695",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1099,550,"internal124","SRA703206_SRS3296611",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1100,550,"internal124","SRA703206_SRS3296611",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1101,551,"internal124","SRA703206_SRS3296612",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1102,551,"internal124","SRA703206_SRS3296612",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1103,552,"internal124","SRA703206_SRS3296613",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1104,552,"internal124","SRA703206_SRS3296613",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1105,553,"internal124","SRA703206_SRS3296614",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1106,553,"internal124","SRA703206_SRS3296614",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1107,554,"internal124","SRA713577_SRS3363004",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1108,554,"internal124","SRA713577_SRS3363004",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1109,555,"internal124","SRA716608_SRS3391629",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1110,555,"internal124","SRA716608_SRS3391629",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1111,556,"internal124","SRA716608_SRS3391630",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1112,556,"internal124","SRA716608_SRS3391630",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1113,557,"internal124","SRA716608_SRS3391631",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1114,557,"internal124","SRA716608_SRS3391631",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1115,558,"internal124","SRA716608_SRS3391632",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1116,558,"internal124","SRA716608_SRS3391632",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1117,559,"internal124","SRA716608_SRS3391633",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1118,559,"internal124","SRA716608_SRS3391633",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1119,560,"internal124","SRA728025_SRS3454421",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1120,560,"internal124","SRA728025_SRS3454421",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1121,561,"internal124","SRA728025_SRS3454422",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1122,561,"internal124","SRA728025_SRS3454422",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1123,562,"internal124","SRA728025_SRS3454423",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1124,562,"internal124","SRA728025_SRS3454423",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1125,563,"internal124","SRA728025_SRS3454424",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1126,563,"internal124","SRA728025_SRS3454424",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1127,564,"internal124","SRA728025_SRS3454425",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1128,564,"internal124","SRA728025_SRS3454425",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1129,565,"internal124","SRA728025_SRS3454426",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1130,565,"internal124","SRA728025_SRS3454426",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1131,566,"internal124","SRA728025_SRS3454427",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1132,566,"internal124","SRA728025_SRS3454427",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1133,567,"internal124","SRA728025_SRS3454428",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1134,567,"internal124","SRA728025_SRS3454428",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1135,568,"internal124","SRA728025_SRS3454430",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1136,568,"internal124","SRA728025_SRS3454430",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1137,569,"internal124","SRA740174_SRS3548780",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1138,569,"internal124","SRA740174_SRS3548780",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1139,570,"internal124","SRA740174_SRS3548781",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1140,570,"internal124","SRA740174_SRS3548781",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1141,571,"internal124","SRA740174_SRS3548782",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1142,571,"internal124","SRA740174_SRS3548782",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1143,572,"internal124","SRA740174_SRS3548783",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1144,572,"internal124","SRA740174_SRS3548783",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1145,573,"internal124","SRA742961_SRS3565195",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1146,573,"internal124","SRA742961_SRS3565195",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
1147,574,"internal124","SRA742961_SRS3565196",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
1148,574,"internal124","SRA742961_SRS3565196",20260809,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
